15:34,ACOR,12.48,12.88,12.73,12.79,12.63,300571
15:34,ATVI,46.854,47.65,47.19,47.57,46.98,3033589
15:34,ADMS,6.64,6.96,6.79,6.81,6.655,328965
15:36,YI,6.71,7.35,7.26,7.15,6.965,9899
15:36,PIH,5.031,5.2,5.2,5.11,5.18,1402
15:36,PIHPP,24.5,24.5,24.5,25,24.5,1000
15:36,TURN,1.88,1.945,1.9,1.91,1.912,23912
15:36,FLWS,18.34,18.74,18.4,18.49,18.6,229971
15:36,BCOW,9.68,9.68,9.61,9.8,9.68,478
15:36,FCCY,18.26,18.375,18.36,18.31,18.31,3
15:36,SRCE,45.74,46.62,46.24,46.4,45.79,53577
15:36,VNET,7.32,7.77,7.71,7.72,7.37,406713
15:36,TWOU,64.29,67.41,67.41,67.67,66.75,988186
15:36,QFIN,16.02,16.99,16.99,16.97,16.95,35082
15:36,TPNL,7.05,7.39,7.14,7.16,7.37,126626
15:36,JOBS,87.27,88.115,87.6,87.89,87.75,80754
15:36,JFKKU,10.06,10.06,10.06,10.04,10.06,10000
15:36,EGHT,20.42,20.785,20.46,20.51,20.66,281078
15:36,AAON,44.69,45.61,45.61,45.73,44.94,88437
15:36,ABEO,7.27,7.61,7.55,7.59,7.3,163859
15:36,ABEOW,,,3.55,3.55,3.07,62
15:36,ABIL,1.68,1.72,1.71,1.69,1.707,21915
15:36,ABMD,281.19,284.41,281.53,282.95,282.96,240183
15:36,AXAS,1.37,1.48,1.47,1.45,1.43,1002506
15:36,ACIU,4.93,5.05,5.05,5.02,4.89,153619
15:36,ACIA,57.72,58.89,57.87,57.93,58.01,400738
15:36,ACTG,3.16,3.28,3.25,3.29,3.17,40917
15:36,ACHC,29.921,30.61,30.31,30.4,29.98,444965
15:36,ACAD,26.59,27.395,26.99,27.07,26.815,641269
15:36,ACAMU,10.01,10.01,10,10.01,10.01,4300
15:36,ACST,0.92,0.96,0.96,0.971,0.9267,124762
15:36,AXDX,17.831,18.875,18.63,18.6,17.91,127558
15:36,XLRN,44.3,45.775,45.46,45.67,44.21,248650
15:36,ARAY,4.46,4.59,4.59,4.59,4.515,216661
15:36,ACRX,3.35,3.43,3.41,3.42,3.38,1272915
15:36,ACER,23.61,24.29,23.85,23.92,24.206,23669
15:36,ACET,0.133,0.165,0.159,0.1345,0.1345,6809167
15:36,AKAO,0.48,0.535,0.48,0.52,0.5295,1222661
15:36,ACHV,3.7,3.85,3.77,3.77,3.76,117791
15:36,ACHN,3.135,3.26,3.2,3.21,3.145,699002
15:36,ACIW,33.93,34.31,33.93,34.14,34.05,175676
15:36,ACRS,6.497,6.67,6.67,6.67,6.46,199016
15:36,ACMR,15.1,15.72,15.46,15.54,15.125,28973
15:36,ACNB,37.56,38.23,37.95,37.7,37.56,9067
15:36,ACOR,12.48,12.88,12.73,12.79,12.64,302080
15:36,ATVI,46.854,47.65,47.19,47.57,46.965,3050188
15:36,ADMS,6.64,6.96,6.79,6.81,6.67,334227
15:36,ADMP,1.98,2.02,2.02,2,1.99,202020
15:36,ADAP,4.68,4.99,4.99,4.97,4.665,149871
15:36,ADUS,64.41,66.96,65.38,65.51,65.5,49535
15:36,AEY,1.37,1.37,1.37,1.37,1.37,105
15:36,IOTS,6.17,6.38,6.29,6.31,6.17,39828
15:36,ADIL,2.91,3.023,2.99,2.98,2.96,34483
15:36,ADILW,0.4,0.4,0.4,0.4,0.4,3000
15:36,ADMA,5,5.19,5.1,5.14,5.07,392017
15:36,ADBE,266.8,269.99,267.12,268.81,269.05,1176338
15:36,ADOM,0.3601,0.4,0.4,0.335,0.3761,508475
15:36,ADTN,14.1,14.64,14.15,14.19,14.285,404819
15:36,ADRO,3.935,4.1,4.07,4.08,3.91,96842
15:36,ADES,12.01,12.34,12.09,12.06,12.18,110466
15:36,AEIS,53.65,55.06,54.47,54.64,54.13,367652
15:36,AMD,27.19,28.38,28.23,28.53,27.285,68224474
15:36,ADXS,3.83,3.95,3.93,3.95,3.83,233957
15:36,ADVM,5.32,5.58,5.48,5.49,5.33,80843
15:36,DWMC,21.77,22.142,21.77,22.02,22.12,557
15:36,DWSH,23.69,24.05,23.69,23.55,23.98,5955
15:36,BKCH,26.35,26.52,26.46,26.2,26.52,61094
15:36,ACT,25.145,25.25,25.19,25.26,25.15,1771
15:36,AEGN,18.28,18.94,18.75,18.84,18.26,87165
15:36,AGLE,7.837,8.171,8.11,8.09,7.82,176248
15:36,AEHR,1.73,1.79,1.74,1.76,1.78,100518
15:36,AMTX,0.8543,0.95,0.8543,0.8551,0.9,30362
15:36,AERI,44.71,46.28,46.17,46.25,44.64,485771
15:36,AVAV,66.11,67.8,67.8,67.93,66.12,160307
15:36,ARPO,0.982,1.04,1.03,1.03,0.9826,235294
15:36,AEZS,5.11,5.43,5.4,5.4,5.2,208248
15:36,AEMD,0.852,0.875,0.852,0.85,0.8689,15537
